building_name,detail_url,district,rent,thumbnailurl,page,agent_url,created_at,last_crawl,updated_at,num_flats,floor,estate,num_blocks,saleable_area,address,tel_qrcode,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony
環海‧東岸,https://www.28hse.com/rent/residential/property-1665049,紅磡,13800.0,https://i1.28hse.com/2021/04/20210412102316637751_thumb.jpg,15,https://www.28hse.com/agent/1623,2021-04-08,1618629116.5952857,2021-04-16,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,312.0,祟安街23號https://i1.28hse.com/2021/04/20210409114132UKpw5pfhqhb6_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,9.0,True,True,False,True,True,True,False,False,True,False,False,True
光明閣,https://www.28hse.com/rent/residential/property-1605165,紅磡,9900.0,https://i1.28hse.com/2021/02/202102271856258560916_thumb.jpg,15,https://www.28hse.com/agent/598,2021-03-20,1618629119.9755962,2021-04-07,28.0,mid,光明閣九龍 紅磡屋苑樓齡: 22 年顯示光明閣屋苑的更多資料,1.0,224.0,蕪湖街68號https://i1.28hse.com/2021/03/20210316113007HPrd4HQ9RDjS_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,22.0,28.0,True,True,False,False,False,False,False,False,False,False,False,False
單幢樓房,https://www.28hse.com/rent/residential/property-1651268,紅磡,15000.0,https://i1.28hse.com/2021/03/202103292055341025757_thumb.jpg,15,https://www.28hse.com/agent/719,2021-03-29,1618629122.50443,2021-04-09,1008.0,high,單幢樓房九龍 紅磡,1.0,501.0,單幢樓房https://i1.28hse.com/2021/03/202103290853467bwFKu4MAjP5_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,19.0,False,False,False,False,False,False,True,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1650289,紅磡,30000.0,https://i1.28hse.com/2021/03/202103291321096915572_thumb.jpg,15,https://www.28hse.com/agent/1209,2021-03-29,1618629124.918116,2021-04-07,4735.0,low,海逸豪園九龍 紅磡顯示海逸豪園屋苑的更多資料,25.0,829.0,海逸道8號https://i1.28hse.com/2021/03/20210329012114tA4EqpbccgXR_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,20.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1648905,紅磡,36000.0,https://i1.28hse.com/2021/03/202103281021037496789_thumb.jpg,15,https://www.28hse.com/agent/1209,2021-03-28,1618629128.5457869,2021-04-07,4735.0,high,海逸豪園九龍 紅磡顯示海逸豪園屋苑的更多資料,25.0,1082.0,海逸道8號https://i1.28hse.com/2021/03/20210328102107PZVFCugzgbb3_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,20.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
都會軒,https://www.28hse.com/rent/residential/property-1650288,紅磡,20000.0,https://i1.28hse.com/2021/03/202103291321037644748_thumb.jpg,15,https://www.28hse.com/agent/1209,2021-03-29,1618629131.5063696,2021-04-12,662.0,high,都會軒九龍 紅磡顯示都會軒屋苑的更多資料,2.0,496.0,都會道8-9號https://i1.28hse.com/2021/03/202103290121067UZaGSVdJHAN_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,18.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1644087,紅磡,4700.0,https://i1.28hse.com/2021/03/202103281334505384682_thumb.jpg,15,,2021-03-25,1618629135.7095366,2021-04-13,1008.0,mid,No 172 Ma Tau Wai RoadNo. 172 Ma Tau Wai Road九龍 紅磡,1.0,180.0,馬頭圍道172號,/assets/img/image.png,1.0,1.0,False,18.0,23.0,True,True,False,True,True,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1664543,紅磡,33000.0,https://i1.28hse.com/2021/04/202104071721076218204_thumb.jpg,15,https://www.28hse.com/agent/1209,2021-04-07,1618629139.0345626,2021-04-07,4735.0,high,海逸豪園九龍 紅磡顯示海逸豪園屋苑的更多資料,25.0,900.0,海逸道8號https://i1.28hse.com/2021/04/20210407052113zcFRKtEaMbjf_desktop.jpg ,/assets/img/image.png,4.0,1.0,False,20.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1597792,紅磡,22500.0,https://i1.28hse.com/2021/04/202104071721018682413_thumb.jpg,15,https://www.28hse.com/agent/348,2021-04-07,1618629142.3686595,2021-04-07,4735.0,high,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,544.0,海逸道8號https://i1.28hse.com/2021/03/20210316114258TJDME5zDY98z_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,10.0,False,False,False,False,True,False,False,False,False,False,False,False
單幢樓房,https://www.28hse.com/rent/residential/property-1652532,紅磡,10500.0,https://i1.28hse.com/2021/03/202103301705336341491_thumb.jpg,15,https://www.28hse.com/agent/2006,2021-03-30,1618629145.2573051,2021-04-07,1008.0,mid,單幢樓房九龍 紅磡,1.0,270.0,單幢樓房https://i1.28hse.com/2021/03/202103300505284xrZSJKJhLtu_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,18.0,False,False,False,False,False,False,True,False,False,False,False,False
唐樓,https://www.28hse.com/rent/residential/property-1664473,紅磡,7800.0,https://i1.28hse.com/2021/04/202104071650255134628_thumb.jpg,16,https://www.28hse.com/agent/3128,2021-04-07,1618629148.3044064,2021-04-07,1008.0,low,唐樓九龍 紅磡,1.0,160.0,漆咸道北,/assets/img/image.png,0.0,1.0,True,18.0,10.0,False,False,False,False,True,True,False,False,False,False,False,False
蔚景樓,https://www.28hse.com/rent/residential/property-1664133,紅磡,13000.0,https://i1.28hse.com/2021/04/202104151624206637867_thumb.jpg,16,https://www.28hse.com/agent/467,2021-04-07,1618629150.7274318,2021-04-15,159.0,mid,蔚景樓九龍 紅磡屋苑樓齡: 46 年顯示蔚景樓屋苑的更多資料,1.0,340.0,漆咸道北275號https://i1.28hse.com/2021/04/20210415042428BFWDsFb6my84_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,46.0,10.0,False,False,False,False,True,True,True,False,False,True,False,False
unknown,https://www.28hse.com/rent/residential/property-1635803,紅磡,8200.0,https://i1.28hse.com/2021/03/20210319155722200139_thumb.jpg,16,https://www.28hse.com/agent/1794,2021-03-19,1618629153.2864752,2021-04-07,1008.0,low,紅磡漆咸道北唐樓Tenement building九龍 紅磡,1.0,140.0,漆咸道北281號,/assets/img/image.png,1.0,1.0,False,18.0,29.0,False,False,False,False,True,True,False,False,False,True,False,False
光明閣,https://www.28hse.com/rent/residential/property-1638722,紅磡,10200.0,https://i1.28hse.com/2021/03/202103211620596639061_thumb.jpg,16,https://www.28hse.com/agent/598,2021-03-21,1618629156.256991,2021-04-06,28.0,low,光明閣九龍 紅磡屋苑樓齡: 22 年顯示光明閣屋苑的更多資料,1.0,224.0,蕪湖街68號https://i1.28hse.com/2021/03/20210321042114LSrgXfRXdkAb_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,22.0,27.0,True,True,False,False,True,False,True,False,False,False,False,False
僑偉大廈,https://www.28hse.com/rent/residential/property-1662493,紅磡,21000.0,https://i1.28hse.com/2021/04/202104061210246258294_thumb.jpg,16,,2021-04-06,1618629159.000626,2021-04-06,116.0,low,僑偉大廈九龍 紅磡屋苑樓齡: 55 年顯示僑偉大廈屋苑的更多資料,1.0,690.0,信用街6號https://i1.28hse.com/2021/04/20210406122330AgBP3Wmc9Ep2_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,55.0,11.0,False,False,False,False,False,False,False,False,False,True,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1617492,紅磡,19000.0,https://i1.28hse.com/2021/03/202103071846383616521_thumb.jpg,16,https://www.28hse.com/agent/981,2021-04-06,1618629162.40481,2021-04-06,4735.0,unknown,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,537.0,海逸道8號https://i1.28hse.com/2021/03/20210316110823XQVMZKdAT4m2_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1617506,紅磡,13800.0,https://i1.28hse.com/2021/03/202103071855305331018_thumb.jpg,16,https://www.28hse.com/agent/981,2021-04-06,1618629165.5255678,2021-04-06,2744.0,unknown,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,365.0,民泰街39號https://i1.28hse.com/2021/03/20210316110822uwVnpaRFkQRP_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,43.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False
紅磡灣中心,https://www.28hse.com/rent/residential/property-1662428,紅磡,16300.0,https://i1.28hse.com/2021/04/202104061111537888817_thumb.jpg,16,https://www.28hse.com/agent/467,2021-04-06,1618629169.0252187,2021-04-06,838.0,mid,紅磡灣中心九龍 紅磡屋苑樓齡: 42 年顯示紅磡灣中心屋苑的更多資料,11.0,411.0,必嘉街108號https://i1.28hse.com/2021/04/202104061111506D8zMmACAd1Y_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,42.0,11.0,True,True,False,True,True,True,True,False,False,True,False,False
都會軒,https://www.28hse.com/rent/residential/property-1649673,紅磡,17500.0,https://i1.28hse.com/2021/03/202103281824196190693_thumb.jpg,16,https://www.28hse.com/agent/467,2021-03-28,1618629171.9155645,2021-04-06,662.0,mid,都會軒九龍 紅磡屋苑樓齡: 17 年顯示都會軒屋苑的更多資料,2.0,453.0,都會道8-9號https://i1.28hse.com/2021/03/20210328062416SXKUZ8KcwdE5_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,17.0,20.0,True,False,False,True,True,True,True,False,False,True,False,False
unknown,https://www.28hse.com/rent/residential/property-1649647,紅磡,6500.0,https://i1.28hse.com/2021/04/202104041541284226271_thumb.jpg,16,https://www.28hse.com/agent/467,2021-03-28,1618629175.2088995,2021-04-06,1008.0,mid,唐樓CHINESE HOUSE九龍 紅磡,1.0,220.0,差館里65號,/assets/img/image.png,1.0,1.0,False,18.0,20.0,True,False,False,True,True,False,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1661763,紅磡,14500.0,https://i1.28hse.com/2021/04/202104051619504444360_thumb.jpg,16,https://www.28hse.com/agent/3203,2021-04-05,1618629177.7037585,2021-04-05,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/04/20210405041953kGFmn4qW45JD_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,12.0,True,True,True,False,False,False,False,False,False,False,False,False
富運大廈,https://www.28hse.com/rent/residential/property-1636169,紅磡,10500.0,https://i1.28hse.com/2021/03/20210319173940536804_thumb.jpg,16,https://www.28hse.com/agent/2006,2021-03-19,1618629180.3433876,2021-04-05,188.0,unknown,富運大廈九龍 紅磡屋苑樓齡: 40 年顯示富運大廈屋苑的更多資料,2.0,217.0,漆咸道北436-450號https://i1.28hse.com/2021/03/202103190542106rg6pFZkeD1f_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,40.0,29.0,False,False,False,False,True,True,True,False,False,True,False,False
紅磡灣中心,https://www.28hse.com/rent/residential/property-1661994,紅磡,15800.0,https://i1.28hse.com/2021/04/202104051824442999102_thumb.jpg,16,https://www.28hse.com/agent/1771,2021-04-05,1618629182.7373395,2021-04-10,838.0,mid,紅磡灣中心九龍 紅磡屋苑樓齡: 42 年顯示紅磡灣中心屋苑的更多資料,11.0,411.0,必嘉街108號https://i1.28hse.com/2021/04/20210405062512MgW23jFJJWuk_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,42.0,12.0,False,False,False,False,True,True,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1661992,紅磡,14100.0,https://i1.28hse.com/2021/04/20210405182436158501_thumb.jpg,16,https://www.28hse.com/agent/1033,2021-04-05,1618629185.9345286,2021-04-05,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/04/202104050625087GTmpdTfpLx3_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,12.0,True,True,True,False,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1049547,紅磡,20000.0,https://i1.28hse.com/2021/04/202104051722414306239_thumb.jpg,16,https://www.28hse.com/agent/348,2021-04-05,1618629189.1683016,2021-04-05,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 19 年顯示半島豪庭屋苑的更多資料,5.0,590.0,"紅荔道8號https://maps.googleapis.com/maps/api/staticmap?center=22.304276,114.184418&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.304276,114.184418&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=VwBPdKqwt4T3RPnC8gvyDsIbkmI= ",/assets/img/image.png,2.0,1.0,False,19.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1656660,紅磡,23800.0,https://i1.28hse.com/2021/04/2021040210551624151_thumb.jpg,17,https://www.28hse.com/agent/796,2021-04-02,1618629192.5691411,2021-04-05,669.0,unknown,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,558.0,紅荔道8號https://i1.28hse.com/2021/04/20210402105530SD9GytsXv8yf_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,15.0,False,False,False,False,True,True,False,False,False,True,False,False
都會軒,https://www.28hse.com/rent/residential/property-1661622,紅磡,22000.0,https://i1.28hse.com/2021/04/202104051510355796427_thumb.jpg,17,,2021-04-05,1618629195.4176064,2021-04-08,662.0,high,都會軒九龍 紅磡座數及單位: 一座2321屋苑樓齡: 18 年顯示都會軒屋苑的更多資料,2.0,470.0,都會道8-9號https://i1.28hse.com/2021/04/20210405031106ffCdMkqgceea_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,18.0,12.0,True,False,True,False,True,False,False,False,False,True,False,False
都會軒,https://www.28hse.com/rent/residential/property-1653792,紅磡,17500.0,https://i1.28hse.com/2021/03/202103311538064357704_thumb.jpg,17,https://www.28hse.com/agent/1518,2021-03-31,1618629198.010391,2021-04-05,662.0,mid,都會軒九龍 紅磡屋苑樓齡: 18 年顯示都會軒屋苑的更多資料,2.0,498.0,都會道8-9號https://i1.28hse.com/2021/03/20210331034017EntP7aFnzNet_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,18.0,17.0,True,True,False,False,False,False,False,False,False,False,False,False
金安大廈,https://www.28hse.com/rent/residential/property-1661407,紅磡,9800.0,https://i1.28hse.com/2021/04/202104051254168992492_thumb.jpg,17,https://www.28hse.com/agent/598,2021-04-05,1618629200.7497768,2021-04-05,30.0,high,金安大廈九龍 紅磡屋苑樓齡: 32 年顯示金安大廈屋苑的更多資料,1.0,249.0,差館里3號https://i1.28hse.com/2021/04/202104051254092qYMG1H4NgBv_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,32.0,12.0,True,True,False,False,False,False,False,False,False,False,False,False
維港‧星岸,https://www.28hse.com/rent/residential/property-1516345,紅磡,43000.0,https://i1.28hse.com/2021/02/202102010535405979073_thumb.jpg,17,https://www.28hse.com/agent/1679,2021-04-05,1618629203.9235778,2021-04-05,321.0,mid,維港‧星岸九龍 紅磡屋苑樓齡: 4 年顯示維港‧星岸屋苑的更多資料,4.0,1074.0,紅鷥道7號https://i1.28hse.com/2021/03/20210317123828gwpH5Z9XjWyb_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,4.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1364806,紅磡,19000.0,https://i1.28hse.com/2021/02/202102010348372815758_thumb.jpg,17,https://www.28hse.com/agent/1679,2021-04-05,1618629206.7609694,2021-04-13,2470.0,low,海濱南岸九龍 紅磡屋苑樓齡: 19 年顯示海濱南岸屋苑的更多資料,7.0,589.0,愛景街8號https://i1.28hse.com/2021/03/20210317124843XHynZhUpLyGz_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,19.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1551413,紅磡,10000.0,https://i1.28hse.com/2021/03/202103171333123700494_thumb.jpg,17,https://www.28hse.com/agent/1033,2021-04-05,1618629210.012773,2021-04-05,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,194.0,祟安街23號https://i1.28hse.com/2021/03/20210317123208QvpyrTJkXJUu_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,12.0,True,True,False,True,True,True,False,False,True,False,True,True
黃埔新村,https://www.28hse.com/rent/residential/property-1655194,紅磡,14000.0,https://i1.28hse.com/2021/04/202104031132017356568_thumb.jpg,17,https://www.28hse.com/agent/467,2021-04-01,1618629214.2644665,2021-04-05,2744.0,high,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,401.0,民泰街39號https://i1.28hse.com/2021/04/2021040311320985TbrL3vef5K_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,16.0,True,True,False,True,True,True,True,False,False,True,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1649806,紅磡,20000.0,https://i1.28hse.com/2021/03/20210328193225641199_thumb.jpg,17,https://www.28hse.com/agent/467,2021-03-28,1618629217.1839736,2021-04-05,2470.0,mid,海濱南岸九龍 紅磡座數及單位: 3屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,590.0,愛景街8號https://i1.28hse.com/2021/03/2021032807324431sQPxTHQL2n_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,13.0,20.0,True,True,False,True,True,True,False,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1649670,紅磡,15000.0,https://i1.28hse.com/2021/03/202103281823004304037_thumb.jpg,17,https://www.28hse.com/agent/467,2021-03-28,1618629219.799149,2021-04-05,1008.0,mid,寶石戲院大廈LUX THEATRE BLDG九龍 紅磡屋苑樓齡: 50 年,1.0,578.0,明安街2-20號https://i1.28hse.com/2021/03/20210328062258exDJcQfM9Avw_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,50.0,20.0,True,True,True,False,True,True,True,False,False,False,False,False
蕪湖居,https://www.28hse.com/rent/residential/property-1640502,紅磡,10800.0,https://i1.28hse.com/2021/04/202104051144075780427_thumb.jpg,17,https://www.28hse.com/agent/467,2021-03-22,1618629222.9699266,2021-04-05,100.0,mid,蕪湖居九龍 紅磡屋苑樓齡: 9 年顯示蕪湖居屋苑的更多資料,1.0,226.0,蕪湖街111號https://i1.28hse.com/2021/04/20210405114417EPjRR5aVcvAX_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,9.0,26.0,True,True,False,True,True,True,True,False,False,True,False,False
富運大廈,https://www.28hse.com/rent/residential/property-1644088,紅磡,9800.0,https://i1.28hse.com/2021/03/202103251031116752637_thumb.jpg,17,https://www.28hse.com/agent/1736,2021-03-25,1618629225.7235527,2021-04-05,188.0,mid,富運大廈九龍 紅磡屋苑樓齡: 40 年顯示富運大廈屋苑的更多資料,2.0,217.0,漆咸道北436-450號https://i1.28hse.com/2021/03/20210325103149MDVyvm8Yu2SJ_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,40.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1641409,紅磡,21000.0,https://i1.28hse.com/2021/03/202103231601532970292_thumb.jpg,17,https://www.28hse.com/agent/598,2021-03-23,1618629228.9807446,2021-04-04,4735.0,mid,海逸豪園 玉庭軒九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,602.0,海逸道8號https://i1.28hse.com/2021/03/20210323040308c4L3QjBLkE29_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,25.0,True,False,True,True,True,True,False,False,False,False,False,False
單幢樓房,https://www.28hse.com/rent/residential/property-1642156,紅磡,12000.0,https://i1.28hse.com/2021/03/202103232244112115438_thumb.jpg,17,https://www.28hse.com/agent/598,2021-03-23,1618629231.5621164,2021-04-04,1008.0,high,單幢樓房九龍 紅磡,1.0,306.0,機利士南路https://i1.28hse.com/2021/03/202103231044166AxnE3WfPuyr_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,25.0,False,False,False,False,True,True,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1661086,紅磡,10500.0,https://i1.28hse.com/2021/04/202104042148453286482_thumb.jpg,17,https://www.28hse.com/agent/1623,2021-04-04,1618629234.3384185,2021-04-15,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,217.0,祟安街23號https://i1.28hse.com/2021/04/202104150326338mKmaMvqnND5_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,13.0,True,True,False,True,True,True,False,False,True,False,False,True
unknown,https://www.28hse.com/rent/residential/property-1660846,紅磡,5800.0,https://i1.28hse.com/2021/04/202104111240136994112_thumb.jpg,18,,2021-04-04,1618629237.596036,2021-04-12,1008.0,mid,富業大廈Fuyip Building九龍 紅磡屋苑樓齡: 30 年,1.0,293.0,九龍紅磡 差館里21-27號https://i1.28hse.com/2021/04/20210404065542JkfgGpVGQ1AN_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,30.0,13.0,False,False,False,False,False,False,True,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1660938,紅磡,15500.0,https://i1.28hse.com/2021/04/202104041937315481387_thumb.jpg,18,https://www.28hse.com/agent/1033,2021-04-04,1618629240.2024758,2021-04-04,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 2 年顯示環海‧東岸屋苑的更多資料,3.0,310.0,祟安街23號https://i1.28hse.com/2021/04/20210404073727a2xfaDdgASVu_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,2.0,13.0,True,True,True,False,True,True,False,False,True,False,True,True
海逸豪園,https://www.28hse.com/rent/residential/property-1653008,紅磡,20000.0,https://i1.28hse.com/2021/03/202103302029078775584_thumb.jpg,18,https://www.28hse.com/agent/3162,2021-03-30,1618629243.5656106,2021-04-04,4735.0,high,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,565.0,海逸道8號https://i1.28hse.com/2021/03/20210330082910bMMk7qRCxb2E_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,18.0,True,True,True,False,True,True,False,True,True,False,True,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1657570,紅磡,17500.0,https://i1.28hse.com/2021/04/202104021710422373028_thumb.jpg,18,https://www.28hse.com/agent/380,2021-04-02,1618629246.4030766,2021-04-04,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,352.0,祟安街23號https://i1.28hse.com/2021/04/202104020510298X1wrq3hxGFf_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,3.0,15.0,True,True,True,False,False,False,False,False,True,False,True,True
紅磡灣中心,https://www.28hse.com/rent/residential/property-1660556,紅磡,15300.0,https://i1.28hse.com/2021/04/202104110127053757910_thumb.jpg,18,https://www.28hse.com/agent/1771,2021-04-04,1618629248.8440802,2021-04-11,838.0,mid,紅磡灣中心九龍 紅磡屋苑樓齡: 42 年顯示紅磡灣中心屋苑的更多資料,11.0,415.0,必嘉街108號https://i1.28hse.com/2021/04/20210404045327eCLzYhQ3pKxd_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,42.0,13.0,False,False,False,False,True,True,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1596117,紅磡,13000.0,https://i1.28hse.com/2021/03/202103291541302962669_thumb.jpg,18,https://www.28hse.com/agent/598,2021-04-04,1618629252.1101599,2021-04-04,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,257.0,祟安街23號https://i1.28hse.com/2021/03/20210316114537KEd8dHDrMuKX_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,3.0,13.0,False,False,False,False,False,False,True,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1660390,紅磡,15000.0,https://i1.28hse.com/2021/04/202104151440421567334_thumb.jpg,18,https://www.28hse.com/agent/643,2021-04-04,1618629255.373547,2021-04-15,2744.0,high,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,442.0,民泰街39號https://i1.28hse.com/2021/04/20210404033340g3gQEgzDpmr6_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1609351,紅磡,13500.0,https://i1.28hse.com/2021/03/202103171659105969517_thumb.jpg,18,https://www.28hse.com/agent/643,2021-04-04,1618629258.0168915,2021-04-04,2744.0,low,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,320.0,民泰街39號https://i1.28hse.com/2021/03/20210316112301bcJbrUBm4hGu_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False
隆基大樓,https://www.28hse.com/rent/residential/property-1573793,紅磡,11800.0,https://i1.28hse.com/2021/02/202102010413261099108_thumb.jpg,18,https://www.28hse.com/agent/643,2021-04-04,1618629262.2703195,2021-04-04,382.0,mid,隆基大樓九龍 紅磡新屋苑顯示隆基大樓屋苑的更多資料,1.0,415.0,馬頭圍道23-35號https://i1.28hse.com/2021/03/20210318121812RjfwHBAHYPE8_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,47.0,13.0,False,False,False,False,False,False,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1660232,紅磡,9900.0,https://i1.28hse.com/2021/04/202104041416305767019_thumb.jpg,18,https://www.28hse.com/agent/1623,2021-04-04,1618629264.7700562,2021-04-04,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 2 年顯示環海‧東岸屋苑的更多資料,3.0,197.0,祟安街23號https://i1.28hse.com/2021/04/20210404021625E7qGwPJ8ECqf_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,2.0,13.0,True,True,False,True,True,True,False,True,True,True,True,False
蕪湖居,https://www.28hse.com/rent/residential/property-1136943,紅磡,10800.0,https://i1.28hse.com/2021/04/202104041428265318970_thumb.jpg,18,https://www.28hse.com/agent/598,2021-04-04,1618629267.6281033,2021-04-04,100.0,mid,蕪湖居九龍 紅磡屋苑樓齡: 9 年顯示蕪湖居屋苑的更多資料,1.0,226.0,蕪湖街111號https://i1.28hse.com/2021/04/20210404022953TAT9jNQcgUtq_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,9.0,13.0,True,True,False,True,True,True,True,False,True,False,True,True
